address,avg_gas,bytecode_len,distinct_tokens,exploit_score,log_tvl,token_transfer_count,total_tvl_usd,tx_count,unique_byte_pairs,unique_callers
0xaa511912c76de2f2b0cf99a7ccf1be88705f98cb,252322.53678756478,13929,1,1.2995832445599902,4.458889839190446,741,28765.686418417077,965,256,319
0x27c4a5113ce757a71ae4f74b508c6e6421ff8868,161899.19890081132,10438,4,1.2995809826971667,4.176445333392319,123,15011.234280883393,3821,250,2622
0xd4f7b4bc46e6e499d35335d270fd094979d815a0,273321.7416918429,9341,16,1.2995612978192215,5.073900374513512,2666,118548.67685663314,13902,248,608
0x7b8656c95944f1d6e2e6deadedd0392a4138d8dd,83397.86610373945,9147,2,1.2995501775021965,5.705308932000399,544,507350.4804711079,4145,254,3561
0x1446a6562625257ac3a1e92a8090e34ae3116b26,191342.31782390838,23551,1,1.2995406101350602,4.82711461139506,395,67159.60680546597,1397,256,539
0xbedaab93e9f93a33165ad8aacfd39264764d184d,1216517.9281183933,21246,2,1.2995362848913121,4.109957044442949,2015,12880.221387444864,473,255,6
0x95c91eef65f50570cfc3f269961a00108cf7bf59,53770.067088686155,17260,4,1.2995305926946419,5.9306087113468235,4205,852330.8379350825,32226,255,15049
0x10b9dd394467f2cfbc769e07e88dc7e2c41b0965,115041.8415096599,10286,5,1.2995270378769497,3.553739278935342,33,3577.815247117953,50104,250,19707
0xc5f4f67442e688bc4da2d9d8a055374e642490a4,145492.9266802444,17859,1,1.299519653456765,5.178078671784397,1868,150687.00104846887,1964,255,975
0xaa988635cdb9ca6dedb1d97ddc8e7de4285fe5f6,177562.3576791809,11777,3,1.2995094274654506,4.487948415800418,205,30756.314668595795,5860,255,1322
0x311e015e2e255dd14eddc4a2107e39649dc81c5d,121786.1287066246,23937,4,1.299499552643659,4.971963867248412,3012,93747.40061975832,3170,256,1881
0x7fd659e61815a4b6e65bd373183b5146580d17cf,70331.20385050963,17446,2,1.2994629587212894,5.694790003109822,376,495209.68085602816,7064,256,5494
0x4a645fb8ae60979edf7f47c5c1a4569b7fb07851,67239.46156783591,10390,3,1.2994529322096962,5.676915731820074,1531,475242.00338374765,18331,254,9303
0x808fac147a9c02723d0be300ac4753eaf93c0e1f,75198.92069789676,20013,5,1.2994380967011143,5.527326885668125,1287,336763.95094486163,20920,251,9927
0xd6b3b86209ebb3c608f3f42bf52818169944e402,237484.78104575165,15370,1,1.29943703565139,9.312898867389128,127,2055411902.7933202,306,256,7
0x3ffbe849a2666657b729a6bf19befd54d9e57c8b,144366.13301886793,13163,1,1.2993818006052427,4.945168247618459,134,88138.02613927261,2120,255,1173
0x4691f60c894d3f16047824004420542e4674e621,49720.758768846186,18999,3,1.2993758957549033,6.396262189285791,4205,2490359.3277991717,12801,256,9190
0x932d73dccdb2a6b4f06fd8436f29e42cae33d26a,91106.115,19510,2,1.2993670729627174,5.456902512725663,3996,286352.51121712424,9000,256,3594
0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,45285.41646467205,1596,23,1.2993181763491901,6.195528185073049,2906,1568656.6979540878,56876104,191,11308646
0x03f07b2651d5cef73edd0685692c6558eac4c286,197948.38674206723,21528,2,1.299315354096952,4.636187912871374,1125,43269.10139375229,3183,256,689
0x058f54ec846cf0fe82c06a03d63c2aec62fe0b82,154144.9126160568,14288,5,1.2993074052791658,4.781299027128879,4143,60435.46125862903,1831,256,992
0xac247cc012b08bebc6f92ff05ce5bba31977693f,118027.53630646084,10528,1,1.2992951396784151,7.235305627825717,779,17191176.633179143,1749,249,522
0xa1c332faaedef59b9e16a00898a3c92278c56dc2,72937.02839780146,21556,3,1.2992778373933673,5.819235097087193,24,659529.8231394567,77506,255,9322
0xeb2b7d5691878627eff20492ca7c9a71228d931d,53954.37263277349,17672,6,1.2992686198594947,4.050275913634187,289,11226.31515516174,220300,256,88565
0x67eb546a69c7e4d83f3c66018fa549dff5fed35b,123428.85694945848,6388,2,1.2992556756998912,6.1217903137004015,1833,1323701.2702269005,2216,240,2029
0x87f217e4e25a8b0485c14a5b04178cd206d9e521,222222.06994234145,12782,1,1.2992542307114008,5.1375540186452096,3915,137262.16817875,3989,253,464
0x9844ee080ca8f417ee1faaa1b67d144198537bd3,210870.66493506494,24117,1,1.2992530100650301,4.650826927854632,623,44752.4919997884,770,256,386
0x42210a669975c8b2a704f2c99b5b1fd3344146db,276489.4537968893,9231,2,1.2992076429880082,3.8492801192338972,190,7066.73274889473,2186,253,569
0xabc69f2025bdb12efcdb8fd048d240fff943ca82,100781.48758727696,12037,2,1.2991831304994954,4.806675309833657,119,64072.037031780375,7734,254,4737
0xfa7f035b88c633ef9ed7addf885f8c7575fd6dbd,160184.3600776448,14870,1,1.2991777247320422,4.615264322541534,139,41233.84083501915,3091,255,1231
0xfed01907959cd5d470f438daad232a99caffe67f,802346.0756302521,5529,5,1.2991690171914219,4.862782685591775,35,72908.25920263406,119,226,51
0x08c1242f51a16f9451d873644ed4e29e224da71e,188274.42899702085,13276,17,1.2991445733124474,5.499007919900022,2743,315505.21593325195,1007,254,337
0x1111115f592e50c3a08f68cc2ea0fb9daccde798,299892.42523364484,15798,13,1.2991255560071588,5.145404953185972,149,139766.09968305987,214,253,93
0xed7df1ce53e874e35099c49d939844045fc5ffd1,116309.85821404227,10528,1,1.2991197559148304,7.075516449309271,695,11899162.975018477,1467,249,561
0x25e797a38c8701c93b732a38c9380412ac49d309,244188.52468427096,12971,1,1.2990967708600467,4.707127197071986,281,50947.00667903622,871,254,296
0x1ba50fb34360143b4006d8bb803485d2d1837bb3,243125.120215311,11421,1,1.2990940062168836,5.311326363121451,563,204797.30745833332,1672,249,326
0xc302ffda1a64a2339a1720f0e238349f3c941e12,529335.9456737313,2112,1,1.2990664794122875,6.6620379215892305,4420,4592380.106953959,25715,200,1034
0x59e69094398afbea632f8bd63033bdd2443a3be1,55741.73816800661,16007,4,1.299042829004507,3.486726326697806,10,3066.0886347897676,214313,256,116866
0xd41794253c07fe3097721f98e985ecb7f692362e,114701.41114245416,10528,1,1.2990283797474642,7.098625771108337,674,12549480.165554646,1418,249,557
0x11a0c9270d88c99e221360bca50c2f6fda44a980,158958.38765837208,13534,5,1.2989997996261675,6.279741766402654,2684,1904327.058589359,10971,255,524
0x037a36e09fa2c2a2775c67b864c55eea1db755ca,287556.2344931921,18668,1,1.2989943941606796,4.749931576208508,609,56224.27343925221,3305,256,238
0x5f0ce69aa564468492e860e8083bb001e4eb8d56,476122.1904761905,24186,4,1.2989858079045402,4.555575403007495,22,35938.779064483395,21,256,18
0x037b202ca88d2028d82936d5615ee5088cb9fd78,66558.05588700972,13173,1,1.2989833223653722,3.778572686863532,125,6004.82518604121,277900,254,74097
0x1af7cf68f100a564325df83ae111cb61c29c54b1,484236.4431818182,14387,10,1.2989753727282831,4.809714719833575,148,64522.024975210974,88,255,23
0xbda011d7f8ec00f66c1923b049b94c67d148d8b2,41301.24547342855,11304,4,1.2989685656444374,3.338190221736905,17,2177.663821935867,520427,255,373033
0xc5275ffd108f9df6ce7de987686803605018a692,115047.0018292683,10528,1,1.2989667531889273,6.9549341741164055,751,9014343.970961785,1640,249,632
0x58042cee359d364d224c49efe10d7037e829d22a,109588.22150676111,10528,1,1.2989565390634725,7.183786226049959,691,15268142.252855036,1553,249,595
0x74f08af7528ffb751e3a435ddd779b5c4565e684,72662.50018875048,15136,1,1.2989409025997305,5.643184390728208,1710,439727.273591968,7947,256,4964
0x317202b11add82232d06bc13892cd22e38d505d3,300848.8326923077,22309,18,1.2989348993332377,4.683397874899253,2446,48237.95319862776,1560,255,191
0x9b7998c1fe240a764254be36e916865ee0bfd10e,346088.47393939394,11428,1,1.2989120537473313,4.327913348128797,10,21276.144749999996,825,256,135
0x01453a74a94687fa3f99b80762435855a13664f4,93385.69185043145,9290,2,1.2988838359585713,7.480051604962101,2173,30203104.86931607,5215,246,1220
0x1ada8bb610c59aae25d8dd8f354282f5693cefb1,76231.99338405558,11731,3,1.2988773500264612,5.497852315602427,196,314666.808571861,9069,253,6144
0x87e04a05499cb8d352c2e367870d4cf0ead460f0,141283.8269035533,20052,1,1.2988700044489356,4.610950413475594,245,40826.27682331709,1970,256,1320
0xc0878b7907de5d332c6c296e30d14d604aa6ada6,95640.01581815766,10528,2,1.298869262856545,5.943387669338275,3445,877783.0180994109,7523,249,3138
0x9d4358d0b981a6e31d67deb3cb8f261cf24f271c,1182453.6346153845,21246,2,1.2988631219462778,4.099092205261949,1375,12561.966603065646,312,255,5
0x96eb2f522b1636caa0f6b776b0bc2088a103768e,978972.358778626,14403,3,1.2988532130821537,4.206354482679337,3706,16081.534165393166,524,254,10
0x887b8e18cb4ae23a4db11b365cc20fd0cf00fee0,107810.00286697247,10528,1,1.2988451920147475,7.1515647354413705,811,14176359.069050146,1744,249,643
0x8e311db45b55df68b7c1c8d01888a4c43986c60f,130929.85639473991,16708,1,1.2988418918376563,5.267955348534451,1834,185333.10645833338,8593,247,2751
0x35af3abfae2b8be685b7641f593ac5d52a90e247,1042783.2222222222,13828,1,1.2988399617110968,3.1842645293879364,93,1527.496784325935,9,255,5
0xebafb74a98ba14430eedc716c0034123c3040ca4,158065.22736842107,24049,1,1.2988330327857378,6.680151374046735,1172,4787968.486957041,475,256,149
0xb3ac46fe1a14589f5fb4ea735da723cd12a3438a,186350.7795389049,20864,2,1.2988065602428167,4.779406997934661,566,60172.73899460815,1388,256,524
0xa5360c2070faecfc231fd6bd743fe88382f2991d,47294.59629661979,20013,3,1.2988053187427309,5.948214291369375,874,887592.8642205381,45796,251,26125
0xf78b0c636d2b35820740dc91f7790f0694503e7d,84910.8558792924,16766,1,1.2987715918307403,5.682741835867976,3575,481660.3913582686,3844,253,3168
0x12b83d77a606d8f5c4ce29dffdb592c523364995,68539.27414612079,17446,4,1.2987604202278362,5.032605311354407,3022,107795.66163556493,17684,256,10821
0xad2af2df62d47b732cdf70c0bb9a3a8994541b84,700019.5119047619,17871,13,1.2987040046400007,5.705364417951282,69,507415.30440710013,252,256,5
0xf9fe1e7a671b6123cf47cd3b5f80e9e068b9f077,68410.66089434459,23683,3,1.2986889020434127,6.791710190310214,182,6190277.528307665,4562,254,2367
0xdd8b490001d081ed065239644dae8d1a77b8a91f,90513.19538809964,19353,1,1.2986777823484306,5.644547411000523,951,441109.5155853922,4857,256,2382
0x55131f330c886e3f0cae389cedb23766ac9aa3ed,94214.33623188405,9290,1,1.2986576659506786,7.590210179241975,1836,38923346.11338086,4485,246,1016
0xca23ce9acadecc3f211867ad2cd37ca8b679bf5a,937389.222972973,14403,3,1.29865705283912,4.490142255875438,2971,30912.0784392391,592,254,9
0xc180dc32de23f03768b9f66a1ab47dc16ad76501,113309.18861209965,11187,2,1.2986509517298341,5.126735163389548,2271,133884.99897908725,2529,253,2000
0xe76e649363f2c5687042f4f7cdec5e79e1227f4d,116447.260173754,11415,1,1.2986284727877768,6.483404251183674,1540,3043715.8684036965,6561,249,1200
0xecbddf83687e9842837e08c5a650658f2260b376,74874.66301161655,14791,3,1.2986127783169883,5.680458574492431,1076,479134.74800281494,9211,254,5054
0x7d1272608eb8aa108bbfb3e803d225d1bd608d99,109407.53292496172,8802,2,1.298595635080515,8.437233424842074,2391,273673926.52384394,653,246,218
0xe4018566d1a3178b3b664d0406215096b7a2533b,178904.41954238559,13331,2,1.2985885938722384,5.787853381982696,1787,613553.8338014435,5332,250,592
0xf72772da7be75723a4f8135072781f54f986dca0,179861.4515050167,24117,1,1.2985633924851785,4.433627461228914,253,27140.101003272095,897,256,623
0x2c0f449387b15793b9da27c2d945dbed83ab1b07,93341.07091254753,4863,1,1.298547556492465,7.789405868293806,4599,61575204.26939654,10520,234,2526
0x5fbe4eb536dadbcee54d5b55ed6559e29c60b055,153752.18876404496,9119,3,1.2985389957527675,6.9569070945192175,258,9055387.647897324,445,252,160
0xcb80a7dc6e1471e2bef9ec0b6c86ecd442e9250b,174052.08724035608,14264,2,1.2985238212834194,5.1908135196451415,1645,155171.05784239183,3370,256,565
0xfcf44d5eb5c4a03d03cf5b567c7cde9b66ba5773,170278.25742574257,18365,3,1.2985222028673786,6.677900938373646,1159,4763222.263270567,101,255,81
0xcff29fde892e6b9f50246455e29b26dd0959da06,224091.36159600999,23202,14,1.2985050744184252,5.138818255918016,744,137662.3253179722,802,256,207
0x2d6340fef9f3acd55c33e82564607ae786983274,6080963.408450704,1534,2,1.298487278209898,3.542918868614938,1949,3489.7509799855493,71,172,24
0x31de61d9a39cb9f479570bd3dc3ac93bc0402cdb,51603.17649913957,20013,4,1.298481637032525,5.680624528424814,889,479317.87180228694,22663,252,18472
0xadcfc6bf853a0a8ad7f9ff4244140d10cf01363c,79760.29322231893,7036,5,1.2984700940745921,4.451707132928575,30,28293.832864191485,87316,244,37674
0x7122985656e38bdc0302db86685bb972b145bd3c,241595.7075892857,12392,1,1.298455520176317,3.793826791728666,890,6219.5214463385355,896,256,463
0x1623955a87dc65b19482864d7a1f7213f0e3e04a,571997.5806451613,13828,1,1.2984551293954325,4.224498028253291,380,16767.64722573335,62,255,19
0x3e677dc00668d69c2a7724b9afa7363e8a56994e,92725.30700877485,4863,2,1.2984480008258121,7.913301920198935,4170,81903397.018601,9003,234,2210
0xf5015995376a35b10dcbd96ba6b6e9de1c9f87c5,71794.8033986928,11178,3,1.2984429547274543,5.8399370936245685,574,691729.7683401823,11475,250,6772
0xc2282119b9b534eed5e417f8e284348908e8bc09,454984.69278033794,13958,1,1.2984358739620734,5.081291863627843,144,120583.60459172947,651,248,58
0x538a09ae5b4dc0a576d41767d912d33451043ee8,253959.21341463414,11118,2,1.2984290581062292,5.352579313036,165,225204.66610718257,164,253,100
0x246fcdc18bf3781b4c5100b3a6decef8dbcc8a31,72563.29779189352,11941,3,1.298379952245515,5.626933565911442,639,423577.1662812171,13224,252,6914
0xcc10c8afd683c5aa86b1d170d75b555bce5a2c37,70169.731674651,20808,4,1.2983771826092456,4.449233584028575,54,28133.136098976967,19413,255,15959
0x51363f073b1e4920fda7aa9e9d84ba97ede1560e,49431.547452978055,12379,7,1.2983551859110538,4.430697257746641,62,26957.595211142077,204160,251,98202
0x72ceec6e2a142678e703ab0710de78bc819f4ce0,91713.400090212,9290,1,1.298347684960861,7.2712802188686485,2935,18675842.194655195,6651,246,1448
0xc95278cd6e51bc2e1e30cf660e82819d296152d9,75212.89259007479,15063,3,1.2983373495715798,6.025172944066756,2303,1059674.623531011,4413,254,3023
0x3ed97ac84fd7b95907c828605408a46344dafd8e,110317.38642533937,11623,1,1.298336783052626,6.192879678625684,1620,1559119.4883372749,3315,251,1161
0x0fd98b8c58560167a236f1d0553a9c2a42342ccf,50330.79423438479,11632,5,1.2982978300217292,6.29855370993295,1402,1988627.732267653,19148,254,10175
0x631e1e455019c359b939fe214edc761d36bf6ad6,53391.97736033776,10804,4,1.2982961495521876,6.042253706363623,503,1102181.9953120109,16343,251,12358
0x6b4ad695f63a290479448fdd1d3be83c62d5a2cc,192840.03950103952,11119,2,1.2982771538500013,5.906204552588352,401,805756.8635829216,962,252,230
0x4ee83441a22beb71eaac91a225c39b6ec53d4fdd,131190.53995299648,16057,1,1.2982606249397273,4.916888836124389,823,82581.65404235508,1702,255,1178
0x6ad9e9c098a45b2b41b519119c31c3dcb02accb2,41942.8828231821,22654,2,1.2982501788724445,4.525083826511796,3662,33502.00996486967,257440,256,103503
0x59eb96f0b6f5838021f0e8f412afe65d1bf44a02,132720.92955862684,12153,1,1.2982399586331326,4.974625595247485,257,94323.73532545692,2243,253,1353
0x6acb199b7c8c67832f516f70d25fcd9d6db0ae9d,289182.388816645,8591,2,1.2982363143266877,5.096706368959352,1526,124940.40027115433,769,243,256
0x77a3a4b832763a34a9757c1a1279be633222ce6b,414824.1252401537,2112,2,1.2982162938029105,5.744928664046383,4432,555811.9535461883,8328,200,2315
0xea5e9f39f4b4bc2684e49a0e43127f7f6f6be3b8,47349.86048278684,14433,2,1.298205972959502,6.128622771559623,596,1344690.8465237808,17109,254,12773
0x4adc604a0261e3d340745533964fff6bb130f3c3,75493.18042434567,22336,1,1.2981967725905625,6.231737282903889,1485,1705049.6432928862,6457,255,2621
0xfb19f247f1f22cef1f0384535c779c664632cb6f,187001.74763948497,13897,1,1.2981077445697364,4.152535659538711,1422,14207.088694399983,1165,254,788
0x05b339b0a346bf01f851dde47a5d485c34fe220c,138827.40473003124,7329,3,1.2980939812037062,3.5548943468976244,4,3587.346284387025,47061,239,19831
0xafdcb0ecad1c8cb22893dca7d6c510dbfda3bbec,168951.341930345,22902,5,1.2980921303741366,3.6796392907436726,146,4781.327245576481,109224,256,4464
0xc77dd3ade7b717583e0924466e4e474a5673332c,65647.20964840193,23798,13,1.2980880672054764,3.796789622596,152,6262.103989827797,90046,256,41274
0xae21bfe30aff40a66bc9a950d61c1a6b1c82ad2a,65560.32979809186,11803,1,1.298083778191782,5.215707920286504,2469,164325.61918944304,45070,252,16070
0x312499e04820a9ebebbe425dab15597edf713a46,113588.44509151415,11623,1,1.2980797494209553,7.047617960025766,568,11158810.980296616,1202,251,419
0x14e2c19dd223603def5ef4a2a6af9d1eb03186e2,103960.02987484861,15322,3,1.2980644610155423,5.57885957781245,2506,379191.35935434536,2477,251,1842
0x20f663cea80face82acdfa3aae6862d246ce0333,52425.711299979295,7285,7,1.2980591871831684,4.265375946282309,150,18422.661525202075,1028701,248,175046
0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70,54340.55100892384,18467,11,1.2980357080216243,4.505408699552977,329,32018.068964335132,275442,246,105944
0xd73c27e629dd365702f78feca684d705d6311656,420915.1818181818,14122,12,1.2980172197146795,5.235552319984669,634,172008.4550640071,33,248,25
0x0da1774e58ed28ff9749340f116055f8d836a7c8,111298.39695020253,18859,4,1.2980054738749092,4.593214977112662,325,39192.58385511694,4197,256,2587
0x66262362225ee5ce109d6e59b3f3b2a8dbe37318,226558.3013544018,18060,8,1.2980053379503058,6.371294373713713,2086,2351224.990080814,1772,253,116
0x1c6ed21d3313822ae73ed0d94811ffbbe543f341,102707.52272143774,9290,3,1.2980040038139744,7.303308390640059,1624,20105198.67405285,3895,246,864
0x8140d95f2a748b727d58e49c8713433d5c20de8c,108474.83899456522,10528,1,1.2979911548170067,7.210733500816526,683,16245514.647999343,1472,249,499
0x1737e635e7b38f6a0299517f042fba43d84f090c,147773.8401520387,11059,1,1.297990744393638,5.435969169789354,1851,272877.40617797244,14470,229,6065
0x56996c3686e131a73e512d35308f348f987bc0d5,99278.9265629828,8806,3,1.2979561783095825,6.6477195437355485,782,4443441.286641517,9709,252,1290
0x9c138be1d76ee4c5162e0fe9d4eea5542a23d1bd,109956.65671641791,18731,3,1.297956009523332,6.907448790384508,4116,8080695.403692974,268,256,230
0x9d359d5215d13580a08bd4e5436c5e8cd3201fd0,122092.82419446015,14288,3,1.2979555479659777,5.394610515827892,2580,248089.71790273007,1769,256,896
0x4b7d697635e6b9965d13e0655f538149de425f4e,97097.69575757576,16887,3,1.2979467879353146,5.659202656652822,639,456248.76802533644,2475,254,1650
0x24802247bd157d771b7effa205237d8e9269ba8a,41627.46764882295,14090,12,1.297929680135703,4.493399509790518,286,31144.801384307946,1008665,251,210039
0x2af749593978cb79ed11b9959cd82fd128ba4f8d,102153.83726294208,11019,1,1.2979177182181303,6.325790627933258,725,2117339.1258333335,3902,252,1164
0x4ac32178097c1f62beadcc2d215b54d6915013ee,64339.34140604582,10991,3,1.2979146052626929,5.7962986820016225,1850,625601.7973796148,11479,252,7332
0x50a61140b1604162a93046d827eed86a7bbbef01,592263.25,17871,1,1.2979073921611557,5.375509186410977,47,237414.56415143597,20,256,4
0x1cac8038a7d9101c6922ba8659d1e9db0115744d,389867.7871643746,4744,1,1.2978696284333584,6.330395345653475,822,2139908.198864269,1527,233,111
0x9a6fda69fa9859b169ef17b600ce81c59cf16f01,62897.92521770903,20013,4,1.297863943475991,5.365593516053458,590,232055.38156969464,16421,250,13273
0xe50877ce8143db3ec3bab4dbba0cf057c2f0898b,108446.51598429613,11623,2,1.2978533993324488,5.900384835654467,2893,795031.4142971471,7132,251,1707
0xcb2adbca6f15e9b3f1d98fce57ac48a093f34fa9,116515.68674698795,11590,2,1.2978514707712683,5.225927967815646,371,168238.49955006829,3154,247,2413
0x41a11649c8f04855ada97b46af72bd4dd04ee070,216931.24588235293,15791,1,1.2978473566142394,3.4634997011771134,843,2906.3659589864196,850,255,730
0x9498c4383406a5bdd9100cff3fe0b550a111dd3d,64275.5650281618,10347,2,1.2978471820181923,5.634775299799963,1888,431294.87034578295,11718,254,7172
0x41cf3e9534156405a133cda545af9ff0e586500a,70921.27491627802,11205,12,1.2978452337969906,3.976363051605926,128,9469.285058676769,48673,250,36148
0x9483ca44324de06802576866b9d296f7614f45ac,90120.38416636264,9290,1,1.2978322262982485,7.161982792434894,2444,14520539.83331086,5482,246,1418
0xa3ec3bb4a15543c7bae8d0b5bdcf05881f84ee65,1131456.2857142857,21246,2,1.2978294937023667,3.9620379395240484,1245,9162.005337079825,280,255,5
0x352d6c7bbeb6229ba7ef01900a5d7655c09be0ce,162900.70769230768,10099,3,1.2978138532608736,6.558634117813409,645,3619378.4631160265,195,251,138
0xb0444aeb7c4b943975588c128f93a49d23733f6c,991942.0709090909,21246,2,1.2978041320318352,4.676363643461467,2419,47462.92438588401,550,255,5
0x3ff200940a172abb1c70646d500ca22cdbcea915,166435.86094224924,14901,1,1.2977796394662389,5.240871928035261,656,174128.3296202107,1316,255,440
0xc0eff7749b125444953ef89682201fb8c6a917cd,185837.7195043794,3715,2,1.2977795444901121,3.3483384993806182,4,2229.1727213430618,201283,214,85430
0x991bb6093fa735d27cd1444b2ad8fdd95876fed5,323743.6397515528,14123,2,1.297779033480874,3.3624184263010757,1985,2302.6602380313484,966,255,295
0x70375e2adf741229d1b6d0e3f78bb30f4ac67260,94975.24540229885,16399,4,1.2977472172322326,5.532846943692926,1730,341071.6878378745,1740,256,1460
0x9550ba92515fa17b2df02a31b02e93400f185b98,97631.80316536293,14106,3,1.297725376924678,5.126130407948761,305,133698.69235615502,5497,255,2690
0x7403802c0ffee2d83fb13513e23aaf4a3a9c69f0,93832.24964336662,13532,1,1.2977227715785042,5.325844005169875,806,211759.03748467332,3505,255,2266
0x8013d731f429b3ad418f5467f9f68285efd67ca7,186973.95658682636,14396,2,1.2977067785585676,4.103787908576169,2588,12698.537609672892,1336,255,740
0x9085b4d52c3e0b8b6f9af6213e85a433c7d76f19,68642.77098015694,12052,2,1.2977054097661964,5.204196404972479,206,160027.1574992486,20007,254,9409
0xdd2ec94890e2d92e131a89f73bfe124137e0c10e,85058.73559898046,8222,9,1.2977034000942194,4.870662120680488,1198,74243.12968735475,11770,253,6446
0x0a112b111eb22d1cc0af42ff68398a55e0b69a16,290677.3588235294,8912,2,1.2976855434609322,5.362550858345034,1996,230435.28142004146,1020,238,288
0xe15176bcb7633be736e94ab6aa2e57a7ed5988ab,44949.167023554604,14100,4,1.2976841626770097,6.010968864033129,2160,1025577.3966050372,33624,256,15288
0xa4ce01bd7dd91da968a7c4a8d04282a3f5ea06bb,90234.1415747148,19711,4,1.2976676924968953,5.95286544736032,3522,897149.7971633389,5347,256,1659
0xed438051437c22a9ef249b68c7e292435fe8b858,52148.9600593712,20013,2,1.2976509122330828,5.573780069959329,833,374782.16112747404,22233,252,16743
0x31fa2f516b77c4273168b284ac6d9def5aa6dafb,100799.24381071764,9290,2,1.297628541782075,7.202064453591134,1602,15924449.440897731,3191,246,863
0xb93a1ea48f0a4fa0ff6080598d679375f9b4b1bd,85594.17242492735,20795,3,1.297615276093544,5.373290862037626,3669,236204.96566147753,3097,256,2442
0xacd270ed7dfd4466bd931d84fe5b904080e28bfc,547829.6785714285,24186,7,1.2976005265643555,3.704578379378274,27,5063.987517331338,28,256,20
0x7332634c7092aed27c94ecb66e72d5f346042ffa,741137,14981,1,1.2975652240822824,5.199075220763855,681,158151.1938643913,10,246,4
0x74cd8d2cd06e6e52a1893f39cea3087a88e57bb9,110262.61043602573,10528,1,1.2975600055627639,7.152530877052317,650,14207931.234625421,1399,249,457
0x027a8bb630fd280c63b3c8502a14357144c5f4b3,109313.27540983606,19805,1,1.297538774499502,6.042215204265127,3517,1102084.2863173415,17385,256,1312
0x69c2fcae7e30b429166bd616a322e32bec036bcf,46157.15559723448,7197,3,1.2975252485769833,6.259564559195758,1817,1817876.268996615,27192,251,15364
0xcd2ecd5e06b1a330789b30e8ada3d11c51503a71,54115.17466581795,24215,2,1.2975184711211554,6.325438610900778,437,2115623.6128963404,7855,252,6482
0xface67c5ce2bb48c29779b0dede5360cc9ef5fd5,193730.1551270815,5435,2,1.2974793104080566,4.447954146777411,2,28050.374532480404,4564,236,2589
0x40619dc9f00ea34e51d96b6ec5d8a6ad75457434,62929.443761785995,14541,3,1.297476105404563,4.997840450472995,276,99502.9796094528,16439,255,11532
0xc6015d6e1b4a002280fb93eb9ac39e2461ff9495,56781.49228089621,17446,4,1.2974701176903125,5.591421706896944,1350,390319.8104825645,12631,256,8435
0xaa295ff24c1130a4ceb07842860a8fd7cb9de9cd,207749.01453315493,837,1,1.2974672311965643,9.251232964165824,181,1783335126.2197826,107616,143,88332
0x1964ffe993d1da4ca0c717c9ea16a7846b4f13ab,136396.2801913113,13216,1,1.297454372592845,5.5192134952057925,1697,330530.98761500785,2509,256,628
0xa606c8916501fc841e383710817666aaed8c68b3,301444.0547686497,2837,1,1.2974532155960339,6.65734700722663,4415,4543043.671479661,4236,199,2068
0x904d7ac5d005d16dbdc69f713d029e3c1800f8ca,51368.99049893843,20013,3,1.2974467512052656,5.60569823025306,631,403364.0171769875,18840,252,15656
0x3d7813b4eba179bf89d2b566e91f16c8d71e5d02,958899.9672667758,14403,3,1.2974445469010414,4.2790650755545645,2678,19012.6316264162,611,254,8
0x98b7871702b602e65eaef46051d75ca334f872d0,398367.670212766,4792,1,1.2974392850378103,4.524138297375781,1630,33429.14785342081,1692,237,283
0x1e6882749471b2491e5592beaac4544be771e68a,102263.04997642622,14935,2,1.2974277686419942,5.084211124224887,460,121396.88603980222,2121,256,1677
0xe327ce757cd206721e100812e744fc56e4e0a969,80951.26449511401,14239,4,1.297418519652241,5.399251768797252,4640,250755.25135819783,7675,255,3678
0xd777e84b0d29128351a35045d7ae728780def54d,100074.09799918334,8806,3,1.2973917743187882,6.878533580988974,782,7560204.159172364,7347,252,898
0xf73883ce8a1b0a9b54278374825b07c3467f124c,106779.43570608496,10528,1,1.2973836782736345,6.884266342101403,785,7660661.724425282,1742,249,620
0x962dadb67698591de4a39b9645a9ac4581696f1c,397702.9704176334,4744,2,1.297379186893642,6.293947680463502,887,1967648.2323612887,1724,233,103
0x3f9e84e2f8bae9618255326257c69cb1b61c9fe7,899037.8046875,17871,1,1.297379048891314,4.508134825136811,118,32219.68915567809,128,256,4
0xcd9442d70eb0e6ecf26919e62278fc4fd24c3ed2,93048.46910601796,12946,3,1.297376890264004,4.679014721000947,372,47753.546043492344,14922,255,5219
0xf62a6268e3164926f8435de771706082c73bebd9,52389.856053979755,15165,5,1.2973695783608516,6.218832294884964,724,1655129.702560967,8003,256,5677
0x97329bce201d86bbcbeebbb3b03256abdf7b7de6,150977.99480519482,14288,3,1.2973669165007422,4.749575674816231,1912,56178.2160821513,770,256,599
0x1ac0d0333640f57327c83053c581340ebc829e30,93952.55105590062,9290,2,1.2973417506047524,7.296113588754727,1605,19774866.797446556,4025,246,977
0x36dbcbca106353d49e1e0e8974492ffb862a0c92,48016.328557570334,23131,4,1.2973315934459082,5.673408795964055,203,471419.8601773856,13401,256,12005
0xc707e5589aeb1dc117b0bb5a3622362f1812d4fc,93747.1314051469,9290,1,1.2973223150166637,7.149622379539991,1916,14113097.724580327,4391,246,1115
